timestamp_utc,experiment,gate,value,threshold,status,note
2026-08-01T00:23:36.925598+00:00,E0_E0b,E0.a_delta_not_absolute,"{""status"": ""validated_control_centred"", ""ratio"": 0.027247261255979538, ""fold_pct_error"": 3.552713678800501e-15, ""control_expr_coverage"": 0.9917163067758749, ""target_control_ref_r"": 0.9310257242943984, ""target_control_ref_mae"": 0.11145546366466154}",X target effect agrees with control_expr x fold_expr reference,PASS,K562_signed_log1p
2026-08-01T00:23:36.925610+00:00,E0_E0b,E0.c_orientation,"{""p_rows"": 8403, ""p_columns"": 7094, ""t_rows"": 5740, ""t_columns"": 7094, ""declared_n_perturbations"": 8403, ""declared_n_patients"": 5740}","P rows==n_perturbations, T rows==n_patients, both column counts==n_shared_genes",PASS,K562_signed_log1p
2026-08-01T00:23:36.925621+00:00,E0_E0b,G1.2b_split_composition,"{""n_half_a"": 2863, ""n_half_b"": 2877, ""n_cancers"": 29, ""max_group_count_imbalance"": 1}",cancer-stratified; imbalance<=1,PASS,K562_signed_log1p
2026-08-01T00:23:36.925629+00:00,E0_E0b,G3.1_effective_rank_P,51.69236373901367,finite,PASS,K562_signed_log1p
2026-08-01T00:23:36.925634+00:00,E0_E0b,G3.2_dead_dimensions_P,0.0,report,PASS,K562_signed_log1p
2026-08-01T00:23:36.925639+00:00,E0_E0b,G3.3_duplicate_dimensions_P,0.0,report,PASS,K562_signed_log1p
2026-08-01T00:23:36.925643+00:00,E0_E0b,G3.4_sample_variation_P,2.6584572792053223,>0,PASS,K562_signed_log1p
2026-08-01T00:23:36.925647+00:00,E0_E0b,G3.5_site_degeneracy_P,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"K562_signed_log1p; recorded observation, not a test"
2026-08-01T00:23:36.925660+00:00,E0_E0b,G3.6_norm_sanity_P,"{""mean"": 26.9778995513916, ""median"": 16.990198135375977, ""nonfinite"": 0}",zero nonfinite,PASS,K562_signed_log1p
2026-08-01T00:23:36.925665+00:00,E0_E0b,G3.1_effective_rank_T,49.66789627075195,finite,PASS,K562_signed_log1p
2026-08-01T00:23:36.925669+00:00,E0_E0b,G3.2_dead_dimensions_T,0.0,report,PASS,K562_signed_log1p
2026-08-01T00:23:36.925674+00:00,E0_E0b,G3.3_duplicate_dimensions_T,0.0,report,PASS,K562_signed_log1p
2026-08-01T00:23:36.925678+00:00,E0_E0b,G3.4_sample_variation_T,3.5125579833984375,>0,PASS,K562_signed_log1p
2026-08-01T00:23:36.925681+00:00,E0_E0b,G3.5_site_degeneracy_T,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"K562_signed_log1p; recorded observation, not a test"
2026-08-01T00:23:36.925693+00:00,E0_E0b,G3.6_norm_sanity_T,"{""mean"": 70.30375671386719, ""median"": 66.53936767578125, ""nonfinite"": 0}",zero nonfinite,PASS,K562_signed_log1p
2026-08-01T00:23:36.925724+00:00,E0_E0b,E0b_full_dictionary_rank,"{""rank_mode"": ""full_cuda_svd_float64"", ""numerical_rank"": 8141, ""max_possible_rank"": 8246, ""rank_relative_tolerance"": 0.0010017156600952148, ""effective_rank"": 5945.245770688259, ""stable_rank"": 17.36824104856064}","float64 spectrum with a max(n,p)*eps cut; finite ranks; rank <= min(n,p)",PASS,K562_signed_log1p
2026-08-01T00:23:36.925729+00:00,E0_E0b,E0b_dictionary_coherence,0.8461066484451294,finite,PASS,K562_signed_log1p
2026-08-01T00:23:36.925733+00:00,E0_E0b,E0b_equivalence_classes,8403,>0,PASS,K562_signed_log1p
2026-08-01T00:23:36.925737+00:00,E0_E0b,E0b_guide_retrieval,available,available or explicit unavailable,PASS,K562_signed_log1p
2026-08-01T00:23:36.925761+00:00,E0_E0b,E0.h_control_arm_present,"{""arm_status"": ""available"", ""n_perturbation_rows"": 8403, ""n_energy_p_nonfinite"": 0, ""responsive_p_threshold"": 0.01, ""nonresponsive_p_threshold"": 0.05, ""arm_subsample_seed"": 53, ""n_responsive_full"": 3132, ""n_responsive_matched"": 168, ""n_nonresponsive"": 168, ""n_nonresponsive_full"": 4251, ""arm_max_rows"": 168, ""responsive_p"": 0.01, ""nonresponsive_p"": 0.05, ""arms_are_n_matched"": true}",responsive and non-responsive arms built from energy_test_p_value and n-matched,OBSERVED,K562_signed_log1p
2026-08-01T00:23:36.925769+00:00,E0_E0b,G4.1_positive_control_split_half_k10_K562_signed_log1p,0.9529525637626648,> same-path heldout matched-null p95,PASS,K562_signed_log1p
2026-08-01T00:23:36.925775+00:00,E0_E0b,G4.2_negative_control_rotated_P_k10_K562_signed_log1p,0.0014016791246831417,near k/n_genes,PASS,K562_signed_log1p
2026-08-01T00:23:36.925790+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k10_K562_signed_log1p,"{""median"": 0.007019846001639962, ""p95"": 0.007824914483353495, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,K562_signed_log1p
2026-08-01T00:23:36.925800+00:00,E0_E0b,G4.3_null_sanity_k10_K562_signed_log1p,"{""std"": 0.00019852770561251448, ""p95"": 0.0017543536610901355}",std>0; nondegenerate,PASS,K562_signed_log1p
2026-08-01T00:23:36.925812+00:00,E0_E0b,G4.4_heldout_vs_insample_k10_K562_signed_log1p,"{""in"": 0.10117214918136597, ""heldout"": 0.10018148645758629}",reported; no fitted mapping,PASS,K562_signed_log1p
2026-08-01T00:23:36.925816+00:00,E0_E0b,G4.5_null_resolution_k10_K562_signed_log1p,0.000999000999000999,draws>=100,PASS,K562_signed_log1p
2026-08-01T00:23:36.925833+00:00,E0_E0b,G4.6_effect_ci_k10_K562_signed_log1p,"{""bootstrap_ci95"": [0.08296694252640009, 0.10121233072131872], ""null_p95"": 0.0017543536610901355}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,K562_signed_log1p
2026-08-01T00:23:36.925839+00:00,E0_E0b,E0.b_pc1_not_dominant_k10_K562_signed_log1p,0.20837670159329746,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,K562_signed_log1p
2026-08-01T00:23:36.925850+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k10_K562_signed_log1p,"{""observed"": 0.10117214918136597, ""null_p95"": 0.0017543536610901355}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,K562_signed_log1p
2026-08-01T00:23:36.925854+00:00,E0_E0b,E0.d_ceiling_k10_K562_signed_log1p,0.9529525637626648,>null p95,PASS,K562_signed_log1p
2026-08-01T00:23:36.925873+00:00,E0_E0b,E0.e_matched_spectrum_floor_k10_K562_signed_log1p,"{""spectrum_rel_error"": 1.3638921154340098e-07, ""orthonormality_error"": 3.0124259930985886e-07, ""checked_draws"": 3.0}",measured rotation: relative singular error<0.0001 and ||QtQ-I||<0.0001 on >=1 draw,PASS,K562_signed_log1p
2026-08-01T00:23:36.925904+00:00,E0_E0b,E0.g_responsive_exceeds_nonresponsive_k10_K562_signed_log1p,"{""responsive_exceeds_nonresponsive"": true, ""decision_status"": ""available"", ""responsive_overlap"": 0.05690525844693184, ""nonresponsive_overlap"": 0.009833491407334805, ""responsive_ci95"": [0.03668446913361549, 0.052631639689207074], ""nonresponsive_ci95"": [0.005860860657412559, 0.011109288316220045], ""bootstrap_diff_ci95"": [0.028126907534897327, 0.0446439872845076], ""bootstrap_diff_median"": 0.03632148541510105, ""n_paired_bootstrap_draws"": 1000, ""responsive_exceeds_nonresponsive_marginal_ci"": true, ""overlap_gap"": 0.047071767039597034, ""responsive_normalised_alignment"": 0.058330737339201646, ""nonresponsive_normalised_alignment"": 0.00887148659069747, ""n_rows"": [168, 168], ""arms_are_n_matched"": true, ""responsive_beats_haar_floor_only"": true, ""control_beats_haar_floor"": true}",n-matched responsive bootstrap CI lower > non-responsive CI upper,OBSERVED,K562_signed_log1p
2026-08-01T00:23:36.925909+00:00,E0_E0b,E0.i_normalised_alignment_interpretable_k10_K562_signed_log1p,0.9515508846379817,ceiling-null gap > 1e-6 so (observed-null)/(ceiling-null) is interpretable,PASS,K562_signed_log1p
2026-08-01T00:23:36.925918+00:00,E0_E0b,E0.i_normalised_alignment_value_k10_K562_signed_log1p,"{""normalised"": 0.10485037812207025, ""status"": ""available""}",reported for scale; no pass/fail threshold is predeclared,OBSERVED,K562_signed_log1p
2026-08-01T00:23:36.925923+00:00,E0_E0b,G4.1_positive_control_split_half_k25_K562_signed_log1p,0.9100692272186279,> same-path heldout matched-null p95,PASS,K562_signed_log1p
2026-08-01T00:23:36.925927+00:00,E0_E0b,G4.2_negative_control_rotated_P_k25_K562_signed_log1p,0.0035064435796812177,near k/n_genes,PASS,K562_signed_log1p
2026-08-01T00:23:36.925937+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k25_K562_signed_log1p,"{""median"": 0.010603482834994793, ""p95"": 0.011106211878359317, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,K562_signed_log1p
2026-08-01T00:23:36.925947+00:00,E0_E0b,G4.3_null_sanity_k25_K562_signed_log1p,"{""std"": 0.00020091310429726336, ""p95"": 0.003878339554648846}",std>0; nondegenerate,PASS,K562_signed_log1p
2026-08-01T00:23:36.925958+00:00,E0_E0b,G4.4_heldout_vs_insample_k25_K562_signed_log1p,"{""in"": 0.09994325786828995, ""heldout"": 0.0992492251098156}",reported; no fitted mapping,PASS,K562_signed_log1p
2026-08-01T00:23:36.925962+00:00,E0_E0b,G4.5_null_resolution_k25_K562_signed_log1p,0.000999000999000999,draws>=100,PASS,K562_signed_log1p
2026-08-01T00:23:36.925972+00:00,E0_E0b,G4.6_effect_ci_k25_K562_signed_log1p,"{""bootstrap_ci95"": [0.0803472576662898, 0.09189309142529964], ""null_p95"": 0.003878339554648846}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,K562_signed_log1p
2026-08-01T00:23:36.925978+00:00,E0_E0b,E0.b_pc1_not_dominant_k25_K562_signed_log1p,0.21414654407793066,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,K562_signed_log1p
2026-08-01T00:23:36.925987+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k25_K562_signed_log1p,"{""observed"": 0.09994325786828995, ""null_p95"": 0.003878339554648846}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,K562_signed_log1p
2026-08-01T00:23:36.925991+00:00,E0_E0b,E0.d_ceiling_k25_K562_signed_log1p,0.9100692272186279,>null p95,PASS,K562_signed_log1p
2026-08-01T00:23:36.926004+00:00,E0_E0b,E0.e_matched_spectrum_floor_k25_K562_signed_log1p,"{""spectrum_rel_error"": 7.344815173653329e-08, ""orthonormality_error"": 3.123214058486923e-07, ""checked_draws"": 3.0}",measured rotation: relative singular error<0.0001 and ||QtQ-I||<0.0001 on >=1 draw,PASS,K562_signed_log1p
2026-08-01T00:23:36.926032+00:00,E0_E0b,E0.g_responsive_exceeds_nonresponsive_k25_K562_signed_log1p,"{""responsive_exceeds_nonresponsive"": true, ""decision_status"": ""available"", ""responsive_overlap"": 0.05275401100516319, ""nonresponsive_overlap"": 0.017418336123228073, ""responsive_ci95"": [0.037837006617337465, 0.047522417083382604], ""nonresponsive_ci95"": [0.012950575537979602, 0.01606023106724024], ""bootstrap_diff_ci95"": [0.023326128511689602, 0.03307410045526921], ""bootstrap_diff_median"": 0.027874295134097338, ""n_paired_bootstrap_draws"": 1000, ""responsive_exceeds_nonresponsive_marginal_ci"": true, ""overlap_gap"": 0.03533567488193512, ""responsive_normalised_alignment"": 0.05432099028602129, ""nonresponsive_normalised_alignment"": 0.0153291194469799, ""n_rows"": [168, 168], ""arms_are_n_matched"": true, ""responsive_beats_haar_floor_only"": true, ""control_beats_haar_floor"": true}",n-matched responsive bootstrap CI lower > non-responsive CI upper,OBSERVED,K562_signed_log1p
2026-08-01T00:23:36.926036+00:00,E0_E0b,E0.i_normalised_alignment_interpretable_k25_K562_signed_log1p,0.9065627836389467,ceiling-null gap > 1e-6 so (observed-null)/(ceiling-null) is interpretable,PASS,K562_signed_log1p
2026-08-01T00:23:36.926045+00:00,E0_E0b,E0.i_normalised_alignment_value_k25_K562_signed_log1p,"{""normalised"": 0.10637632167240636, ""status"": ""available""}",reported for scale; no pass/fail threshold is predeclared,OBSERVED,K562_signed_log1p
2026-08-01T00:24:55.285067+00:00,E0_E0b,G1.1_no_constant_columns,"{""dropped"": 0, ""pre_constant"": 7621, ""dropped_fraction"": 0.0, ""evaluated"": 7621}",n_constant_columns_dropped <= 0.01*n_matched_pre_constant AND n_matched_evaluated > 100,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285090+00:00,E0_E0b,G1.2_real_gene_join,"8748,20501,7621",">=0.8*min(left,right)",PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285095+00:00,E0_E0b,G1.3_join_not_scrambled,per-k observed vs gene-label permutation,"recorded; join validity is enforced by G1.2/G1.6, not by this statistic",OBSERVED,RPE1_signed_log1p
2026-08-01T00:24:55.285127+00:00,E0_E0b,G1.4_scale_sanity,"{""raw_max"": 7092440.0, ""post_transform_max"": 22.757850646972656, ""post_transform_zero_fraction"": 0.14392274296057989, ""post_transform_skew"": -0.3311598598957062}",all finite; post_transform_max>0; 0<=zero_fraction<1,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285156+00:00,E0_E0b,G1.5_explicit_row_filtering,"{""P_nonfinite"": 240, ""T_nonfinite"": 1671, ""P_zero"": 0, ""T_zero"": 0}",every drop counted and P/T drops leave the declared row counts intact,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285165+00:00,E0_E0b,G1.6_housekeeping_mapping,"ACTB,B2M,GAPDH,RPL13A,TUBB",all five present,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285183+00:00,E0_E0b,E0.a_delta_not_absolute,"{""status"": ""validated_control_centred"", ""ratio"": 0.019403640180826187, ""fold_pct_error"": 3.191891195797325e-16, ""control_expr_coverage"": 0.9914263445050663, ""target_control_ref_r"": 0.9158658290358496, ""target_control_ref_mae"": 0.16747373658131562}",X target effect agrees with control_expr x fold_expr reference,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285194+00:00,E0_E0b,E0.c_orientation,"{""p_rows"": 2326, ""p_columns"": 7621, ""t_rows"": 5740, ""t_columns"": 7621, ""declared_n_perturbations"": 2326, ""declared_n_patients"": 5740}","P rows==n_perturbations, T rows==n_patients, both column counts==n_shared_genes",PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285203+00:00,E0_E0b,G1.2b_split_composition,"{""n_half_a"": 2863, ""n_half_b"": 2877, ""n_cancers"": 29, ""max_group_count_imbalance"": 1}",cancer-stratified; imbalance<=1,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285210+00:00,E0_E0b,G3.1_effective_rank_P,49.90360641479492,finite,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285214+00:00,E0_E0b,G3.2_dead_dimensions_P,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285218+00:00,E0_E0b,G3.3_duplicate_dimensions_P,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285222+00:00,E0_E0b,G3.4_sample_variation_P,3.2946808338165283,>0,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285225+00:00,E0_E0b,G3.5_site_degeneracy_P,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"RPE1_signed_log1p; recorded observation, not a test"
2026-08-01T00:24:55.285236+00:00,E0_E0b,G3.6_norm_sanity_P,"{""mean"": 49.25274658203125, ""median"": 40.861324310302734, ""nonfinite"": 0}",zero nonfinite,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285241+00:00,E0_E0b,G3.1_effective_rank_T,49.6102409362793,finite,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285246+00:00,E0_E0b,G3.2_dead_dimensions_T,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285250+00:00,E0_E0b,G3.3_duplicate_dimensions_T,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285253+00:00,E0_E0b,G3.4_sample_variation_T,3.676424026489258,>0,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285256+00:00,E0_E0b,G3.5_site_degeneracy_T,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"RPE1_signed_log1p; recorded observation, not a test"
2026-08-01T00:24:55.285266+00:00,E0_E0b,G3.6_norm_sanity_T,"{""mean"": 72.8495101928711, ""median"": 68.85942077636719, ""nonfinite"": 0}",zero nonfinite,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285289+00:00,E0_E0b,E0b_full_dictionary_rank,"{""rank_mode"": ""full_cuda_svd_float64"", ""numerical_rank"": 2325, ""max_possible_rank"": 2326, ""rank_relative_tolerance"": 0.0010428428649902344, ""effective_rank"": 1894.214369923041, ""stable_rank"": 7.8260323426200324}","float64 spectrum with a max(n,p)*eps cut; finite ranks; rank <= min(n,p)",PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285294+00:00,E0_E0b,E0b_dictionary_coherence,0.8996405005455017,finite,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285297+00:00,E0_E0b,E0b_equivalence_classes,2326,>0,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285300+00:00,E0_E0b,E0b_guide_retrieval,available,available or explicit unavailable,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285314+00:00,E0_E0b,E0.h_control_arm_present,"{""arm_status"": ""available"", ""n_perturbation_rows"": 2326, ""n_energy_p_nonfinite"": 0, ""responsive_p_threshold"": 0.01, ""nonresponsive_p_threshold"": 0.05, ""arm_subsample_seed"": 1053, ""n_responsive_full"": 1949, ""n_responsive_matched"": 168, ""n_nonresponsive"": 168, ""n_nonresponsive_full"": 285, ""arm_max_rows"": 168, ""responsive_p"": 0.01, ""nonresponsive_p"": 0.05, ""arms_are_n_matched"": true}",responsive and non-responsive arms built from energy_test_p_value and n-matched,OBSERVED,RPE1_signed_log1p
2026-08-01T00:24:55.285320+00:00,E0_E0b,G4.1_positive_control_split_half_k10_RPE1_signed_log1p,0.9274334907531738,> same-path heldout matched-null p95,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285324+00:00,E0_E0b,G4.2_negative_control_rotated_P_k10_RPE1_signed_log1p,0.0013048344990238547,near k/n_genes,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285336+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k10_RPE1_signed_log1p,"{""median"": 0.014235937502235174, ""p95"": 0.015122139919549226, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,RPE1_signed_log1p
2026-08-01T00:24:55.285345+00:00,E0_E0b,G4.3_null_sanity_k10_RPE1_signed_log1p,"{""std"": 0.00019069314075375988, ""p95"": 0.0016430730407591908}",std>0; nondegenerate,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285356+00:00,E0_E0b,G4.4_heldout_vs_insample_k10_RPE1_signed_log1p,"{""in"": 0.07644827663898468, ""heldout"": 0.07707779109477997}",reported; no fitted mapping,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285360+00:00,E0_E0b,G4.5_null_resolution_k10_RPE1_signed_log1p,0.000999000999000999,draws>=100,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285371+00:00,E0_E0b,G4.6_effect_ci_k10_RPE1_signed_log1p,"{""bootstrap_ci95"": [0.0644785825163126, 0.08173926807940006], ""null_p95"": 0.0016430730407591908}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,RPE1_signed_log1p
2026-08-01T00:24:55.285376+00:00,E0_E0b,E0.b_pc1_not_dominant_k10_RPE1_signed_log1p,0.3354152947606972,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285385+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k10_RPE1_signed_log1p,"{""observed"": 0.07644827663898468, ""null_p95"": 0.0016430730407591908}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,RPE1_signed_log1p
2026-08-01T00:24:55.285388+00:00,E0_E0b,E0.d_ceiling_k10_RPE1_signed_log1p,0.9274334907531738,>null p95,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285402+00:00,E0_E0b,E0.e_matched_spectrum_floor_k10_RPE1_signed_log1p,"{""spectrum_rel_error"": 1.2584854835258062e-07, ""orthonormality_error"": 2.993282907093331e-07, ""checked_draws"": 3.0}",measured rotation: relative singular error<0.0001 and ||QtQ-I||<0.0001 on >=1 draw,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285426+00:00,E0_E0b,E0.g_responsive_exceeds_nonresponsive_k10_RPE1_signed_log1p,"{""responsive_exceeds_nonresponsive"": true, ""decision_status"": ""available"", ""responsive_overlap"": 0.05915382504463196, ""nonresponsive_overlap"": 0.022152427583932877, ""responsive_ci95"": [0.03466389505192637, 0.07170669939368964], ""nonresponsive_ci95"": [0.010663000051863492, 0.021168758952990172], ""bootstrap_diff_ci95"": [0.016974566970020533, 0.057199370162561526], ""bootstrap_diff_median"": 0.034409258980304, ""n_paired_bootstrap_draws"": 1000, ""responsive_exceeds_nonresponsive_marginal_ci"": true, ""overlap_gap"": 0.03700139746069908, ""responsive_normalised_alignment"": 0.06245907167440259, ""nonresponsive_normalised_alignment"": 0.022516270897812767, ""n_rows"": [168, 168], ""arms_are_n_matched"": true, ""responsive_beats_haar_floor_only"": true, ""control_beats_haar_floor"": true}",n-matched responsive bootstrap CI lower > non-responsive CI upper,OBSERVED,RPE1_signed_log1p
2026-08-01T00:24:55.285429+00:00,E0_E0b,E0.i_normalised_alignment_interpretable_k10_RPE1_signed_log1p,0.92612865625415,ceiling-null gap > 1e-6 so (observed-null)/(ceiling-null) is interpretable,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285438+00:00,E0_E0b,E0.i_normalised_alignment_value_k10_RPE1_signed_log1p,"{""normalised"": 0.08113715263264656, ""status"": ""available""}",reported for scale; no pass/fail threshold is predeclared,OBSERVED,RPE1_signed_log1p
2026-08-01T00:24:55.285442+00:00,E0_E0b,G4.1_positive_control_split_half_k25_RPE1_signed_log1p,0.9138854146003723,> same-path heldout matched-null p95,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285445+00:00,E0_E0b,G4.2_negative_control_rotated_P_k25_RPE1_signed_log1p,0.00327922566793859,near k/n_genes,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285455+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k25_RPE1_signed_log1p,"{""median"": 0.01646272372454405, ""p95"": 0.016917434614151718, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,RPE1_signed_log1p
2026-08-01T00:24:55.285464+00:00,E0_E0b,G4.3_null_sanity_k25_RPE1_signed_log1p,"{""std"": 0.0001853698789178501, ""p95"": 0.0035867858910933136}",std>0; nondegenerate,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285473+00:00,E0_E0b,G4.4_heldout_vs_insample_k25_RPE1_signed_log1p,"{""in"": 0.09977367520332336, ""heldout"": 0.09926259517669678}",reported; no fitted mapping,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285477+00:00,E0_E0b,G4.5_null_resolution_k25_RPE1_signed_log1p,0.000999000999000999,draws>=100,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285487+00:00,E0_E0b,G4.6_effect_ci_k25_RPE1_signed_log1p,"{""bootstrap_ci95"": [0.08309118617326021, 0.09387016240507365], ""null_p95"": 0.0035867858910933136}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,RPE1_signed_log1p
2026-08-01T00:24:55.285491+00:00,E0_E0b,E0.b_pc1_not_dominant_k25_RPE1_signed_log1p,0.234123268935858,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,RPE1_signed_log1p
2026-08-01T00:24:55.285500+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k25_RPE1_signed_log1p,"{""observed"": 0.09977367520332336, ""null_p95"": 0.0035867858910933136}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,RPE1_signed_log1p
2026-08-01T00:24:55.285504+00:00,E0_E0b,E0.d_ceiling_k25_RPE1_signed_log1p,0.9138854146003723,>null p95,PASS,RPE1_signed_log1p
