timestamp_utc,experiment,gate,value,threshold,status,note
2026-08-01T00:10:06.735504+00:00,E0_E0b,G3.4_sample_variation_P,2.6584572792053223,>0,PASS,K562_signed_log1p
2026-08-01T00:10:06.735508+00:00,E0_E0b,G3.5_site_degeneracy_P,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"K562_signed_log1p; recorded observation, not a test"
2026-08-01T00:10:06.735520+00:00,E0_E0b,G3.6_norm_sanity_P,"{""mean"": 26.9778995513916, ""median"": 16.990198135375977, ""nonfinite"": 0}",zero nonfinite,PASS,K562_signed_log1p
2026-08-01T00:10:06.735525+00:00,E0_E0b,G3.1_effective_rank_T,49.66789627075195,finite,PASS,K562_signed_log1p
2026-08-01T00:10:06.735528+00:00,E0_E0b,G3.2_dead_dimensions_T,0.0,report,PASS,K562_signed_log1p
2026-08-01T00:10:06.735532+00:00,E0_E0b,G3.3_duplicate_dimensions_T,0.0,report,PASS,K562_signed_log1p
2026-08-01T00:10:06.735535+00:00,E0_E0b,G3.4_sample_variation_T,3.5125579833984375,>0,PASS,K562_signed_log1p
2026-08-01T00:10:06.735539+00:00,E0_E0b,G3.5_site_degeneracy_T,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"K562_signed_log1p; recorded observation, not a test"
2026-08-01T00:10:06.735549+00:00,E0_E0b,G3.6_norm_sanity_T,"{""mean"": 70.30375671386719, ""median"": 66.53936767578125, ""nonfinite"": 0}",zero nonfinite,PASS,K562_signed_log1p
2026-08-01T00:10:06.735575+00:00,E0_E0b,E0b_full_dictionary_rank,"{""rank_mode"": ""full_cuda_svd_float64"", ""numerical_rank"": 8141, ""max_possible_rank"": 8246, ""rank_relative_tolerance"": 0.0010017156600952148, ""effective_rank"": 5945.245770688259, ""stable_rank"": 17.36824104856064}","float64 spectrum with a max(n,p)*eps cut; finite ranks; rank <= min(n,p)",PASS,K562_signed_log1p
2026-08-01T00:10:06.735580+00:00,E0_E0b,E0b_dictionary_coherence,0.8461066484451294,finite,PASS,K562_signed_log1p
2026-08-01T00:10:06.735583+00:00,E0_E0b,E0b_equivalence_classes,8403,>0,PASS,K562_signed_log1p
2026-08-01T00:10:06.735586+00:00,E0_E0b,E0b_guide_retrieval,available,available or explicit unavailable,PASS,K562_signed_log1p
2026-08-01T00:10:06.735604+00:00,E0_E0b,E0.h_control_arm_present,"{""arm_status"": ""available"", ""n_perturbation_rows"": 8403, ""n_energy_p_nonfinite"": 0, ""responsive_p_threshold"": 0.01, ""nonresponsive_p_threshold"": 0.2, ""arm_subsample_seed"": 53, ""n_responsive_full"": 3132, ""n_responsive_matched"": 168, ""n_nonresponsive"": 168, ""n_nonresponsive_full"": 2501, ""arm_max_rows"": 168, ""responsive_p"": 0.01, ""nonresponsive_p"": 0.2, ""arms_are_n_matched"": true}",responsive and non-responsive arms built from energy_test_p_value and n-matched,OBSERVED,K562_signed_log1p
2026-08-01T00:10:06.735610+00:00,E0_E0b,G4.1_positive_control_split_half_k10_K562_signed_log1p,0.9529525637626648,> same-path heldout matched-null p95,PASS,K562_signed_log1p
2026-08-01T00:10:06.735615+00:00,E0_E0b,G4.2_negative_control_rotated_P_k10_K562_signed_log1p,0.0014016791246831417,near k/n_genes,PASS,K562_signed_log1p
2026-08-01T00:10:06.735627+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k10_K562_signed_log1p,"{""median"": 0.007019846001639962, ""p95"": 0.007824914483353495, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,K562_signed_log1p
2026-08-01T00:10:06.735637+00:00,E0_E0b,G4.3_null_sanity_k10_K562_signed_log1p,"{""std"": 0.00019852770561251448, ""p95"": 0.0017543536610901355}",std>0; nondegenerate,PASS,K562_signed_log1p
2026-08-01T00:10:06.735649+00:00,E0_E0b,G4.4_heldout_vs_insample_k10_K562_signed_log1p,"{""in"": 0.10117214918136597, ""heldout"": 0.10018148645758629}",reported; no fitted mapping,PASS,K562_signed_log1p
2026-08-01T00:10:06.735653+00:00,E0_E0b,G4.5_null_resolution_k10_K562_signed_log1p,0.000999000999000999,draws>=100,PASS,K562_signed_log1p
2026-08-01T00:10:06.735666+00:00,E0_E0b,G4.6_effect_ci_k10_K562_signed_log1p,"{""bootstrap_ci95"": [0.08296694252640009, 0.10121233072131872], ""null_p95"": 0.0017543536610901355}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,K562_signed_log1p
2026-08-01T00:10:06.735671+00:00,E0_E0b,E0.b_pc1_not_dominant_k10_K562_signed_log1p,0.20837670159329746,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,K562_signed_log1p
2026-08-01T00:10:06.735681+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k10_K562_signed_log1p,"{""observed"": 0.10117214918136597, ""null_p95"": 0.0017543536610901355}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,K562_signed_log1p
2026-08-01T00:10:06.735684+00:00,E0_E0b,E0.d_ceiling_k10_K562_signed_log1p,0.9529525637626648,>null p95,PASS,K562_signed_log1p
2026-08-01T00:10:06.735700+00:00,E0_E0b,E0.e_matched_spectrum_floor_k10_K562_signed_log1p,"{""spectrum_rel_error"": 1.3638921154340098e-07, ""orthonormality_error"": 3.0124259930985886e-07, ""checked_draws"": 3.0}",measured rotation: relative singular error<0.0001 and ||QtQ-I||<0.0001 on >=1 draw,PASS,K562_signed_log1p
2026-08-01T00:10:06.735726+00:00,E0_E0b,E0.g_responsive_exceeds_nonresponsive_k10_K562_signed_log1p,"{""responsive_exceeds_nonresponsive"": true, ""decision_status"": ""available"", ""responsive_overlap"": 0.05690525844693184, ""nonresponsive_overlap"": 0.007337136659771204, ""responsive_ci95"": [0.03668446913361549, 0.052631639689207074], ""nonresponsive_ci95"": [0.0049539350788109, 0.008394382102414964], ""bootstrap_diff_ci95"": [0.030181420838925988, 0.0462514886399731], ""bootstrap_diff_median"": 0.038162156008183956, ""n_paired_bootstrap_draws"": 1000, ""responsive_exceeds_nonresponsive_marginal_ci"": true, ""overlap_gap"": 0.049568121787160635, ""responsive_normalised_alignment"": 0.058330737339201646, ""nonresponsive_normalised_alignment"": 0.006248054998209452, ""n_rows"": [168, 168], ""arms_are_n_matched"": true, ""responsive_beats_haar_floor_only"": true, ""control_beats_haar_floor"": true}",n-matched responsive bootstrap CI lower > non-responsive CI upper,OBSERVED,K562_signed_log1p
2026-08-01T00:10:06.735729+00:00,E0_E0b,E0.i_normalised_alignment_interpretable_k10_K562_signed_log1p,0.9515508846379817,ceiling-null gap > 1e-6 so (observed-null)/(ceiling-null) is interpretable,PASS,K562_signed_log1p
2026-08-01T00:10:06.735738+00:00,E0_E0b,E0.i_normalised_alignment_value_k10_K562_signed_log1p,"{""normalised"": 0.10485037812207025, ""status"": ""available""}",reported for scale; no pass/fail threshold is predeclared,OBSERVED,K562_signed_log1p
2026-08-01T00:10:06.735743+00:00,E0_E0b,G4.1_positive_control_split_half_k25_K562_signed_log1p,0.9100692272186279,> same-path heldout matched-null p95,PASS,K562_signed_log1p
2026-08-01T00:10:06.735746+00:00,E0_E0b,G4.2_negative_control_rotated_P_k25_K562_signed_log1p,0.0035064435796812177,near k/n_genes,PASS,K562_signed_log1p
2026-08-01T00:10:06.735756+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k25_K562_signed_log1p,"{""median"": 0.010603482834994793, ""p95"": 0.011106211878359317, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,K562_signed_log1p
2026-08-01T00:10:06.735765+00:00,E0_E0b,G4.3_null_sanity_k25_K562_signed_log1p,"{""std"": 0.00020091310429726336, ""p95"": 0.003878339554648846}",std>0; nondegenerate,PASS,K562_signed_log1p
2026-08-01T00:10:06.735776+00:00,E0_E0b,G4.4_heldout_vs_insample_k25_K562_signed_log1p,"{""in"": 0.09994325786828995, ""heldout"": 0.0992492251098156}",reported; no fitted mapping,PASS,K562_signed_log1p
2026-08-01T00:10:06.735780+00:00,E0_E0b,G4.5_null_resolution_k25_K562_signed_log1p,0.000999000999000999,draws>=100,PASS,K562_signed_log1p
2026-08-01T00:10:06.735790+00:00,E0_E0b,G4.6_effect_ci_k25_K562_signed_log1p,"{""bootstrap_ci95"": [0.0803472576662898, 0.09189309142529964], ""null_p95"": 0.003878339554648846}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,K562_signed_log1p
2026-08-01T00:10:06.735795+00:00,E0_E0b,E0.b_pc1_not_dominant_k25_K562_signed_log1p,0.21414654407793066,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,K562_signed_log1p
2026-08-01T00:10:06.735805+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k25_K562_signed_log1p,"{""observed"": 0.09994325786828995, ""null_p95"": 0.003878339554648846}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,K562_signed_log1p
2026-08-01T00:10:06.735808+00:00,E0_E0b,E0.d_ceiling_k25_K562_signed_log1p,0.9100692272186279,>null p95,PASS,K562_signed_log1p
2026-08-01T00:10:06.735820+00:00,E0_E0b,E0.e_matched_spectrum_floor_k25_K562_signed_log1p,"{""spectrum_rel_error"": 7.344815173653329e-08, ""orthonormality_error"": 3.123214058486923e-07, ""checked_draws"": 3.0}",measured rotation: relative singular error<0.0001 and ||QtQ-I||<0.0001 on >=1 draw,PASS,K562_signed_log1p
2026-08-01T00:10:06.735842+00:00,E0_E0b,E0.g_responsive_exceeds_nonresponsive_k25_K562_signed_log1p,"{""responsive_exceeds_nonresponsive"": true, ""decision_status"": ""available"", ""responsive_overlap"": 0.05275401100516319, ""nonresponsive_overlap"": 0.014093752019107342, ""responsive_ci95"": [0.037837006617337465, 0.047522417083382604], ""nonresponsive_ci95"": [0.011558075435459614, 0.014590324065648018], ""bootstrap_diff_ci95"": [0.024454021966084837, 0.034649009909480805], ""bootstrap_diff_median"": 0.02935627242550254, ""n_paired_bootstrap_draws"": 1000, ""responsive_exceeds_nonresponsive_marginal_ci"": true, ""overlap_gap"": 0.03866025898605585, ""responsive_normalised_alignment"": 0.05432099028602129, ""nonresponsive_normalised_alignment"": 0.011661816596634934, ""n_rows"": [168, 168], ""arms_are_n_matched"": true, ""responsive_beats_haar_floor_only"": true, ""control_beats_haar_floor"": true}",n-matched responsive bootstrap CI lower > non-responsive CI upper,OBSERVED,K562_signed_log1p
2026-08-01T00:10:06.735846+00:00,E0_E0b,E0.i_normalised_alignment_interpretable_k25_K562_signed_log1p,0.9065627836389467,ceiling-null gap > 1e-6 so (observed-null)/(ceiling-null) is interpretable,PASS,K562_signed_log1p
2026-08-01T00:10:06.735854+00:00,E0_E0b,E0.i_normalised_alignment_value_k25_K562_signed_log1p,"{""normalised"": 0.10637632167240636, ""status"": ""available""}",reported for scale; no pass/fail threshold is predeclared,OBSERVED,K562_signed_log1p
2026-08-01T00:11:24.872216+00:00,E0_E0b,G1.1_no_constant_columns,"{""dropped"": 0, ""pre_constant"": 7621, ""dropped_fraction"": 0.0, ""evaluated"": 7621}",n_constant_columns_dropped <= 0.01*n_matched_pre_constant AND n_matched_evaluated > 100,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872240+00:00,E0_E0b,G1.2_real_gene_join,"8748,20501,7621",">=0.8*min(left,right)",PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872245+00:00,E0_E0b,G1.3_join_not_scrambled,per-k observed vs gene-label permutation,"recorded; join validity is enforced by G1.2/G1.6, not by this statistic",OBSERVED,RPE1_signed_log1p
2026-08-01T00:11:24.872279+00:00,E0_E0b,G1.4_scale_sanity,"{""raw_max"": 7092440.0, ""post_transform_max"": 22.757850646972656, ""post_transform_zero_fraction"": 0.14392274296057989, ""post_transform_skew"": -0.3311598598957062}",all finite; post_transform_max>0; 0<=zero_fraction<1,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872295+00:00,E0_E0b,G1.5_explicit_row_filtering,"{""P_nonfinite"": 240, ""T_nonfinite"": 1671, ""P_zero"": 0, ""T_zero"": 0}",every drop counted and P/T drops leave the declared row counts intact,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872302+00:00,E0_E0b,G1.6_housekeeping_mapping,"ACTB,B2M,GAPDH,RPL13A,TUBB",all five present,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872322+00:00,E0_E0b,E0.a_delta_not_absolute,"{""status"": ""validated_control_centred"", ""ratio"": 0.019403640180826187, ""fold_pct_error"": 3.191891195797325e-16, ""control_expr_coverage"": 0.9914263445050663, ""target_control_ref_r"": 0.9158658290358496, ""target_control_ref_mae"": 0.16747373658131562}",X target effect agrees with control_expr x fold_expr reference,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872332+00:00,E0_E0b,E0.c_orientation,"{""p_rows"": 2326, ""p_columns"": 7621, ""t_rows"": 5740, ""t_columns"": 7621, ""declared_n_perturbations"": 2326, ""declared_n_patients"": 5740}","P rows==n_perturbations, T rows==n_patients, both column counts==n_shared_genes",PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872341+00:00,E0_E0b,G1.2b_split_composition,"{""n_half_a"": 2863, ""n_half_b"": 2877, ""n_cancers"": 29, ""max_group_count_imbalance"": 1}",cancer-stratified; imbalance<=1,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872347+00:00,E0_E0b,G3.1_effective_rank_P,49.90360641479492,finite,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872351+00:00,E0_E0b,G3.2_dead_dimensions_P,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872355+00:00,E0_E0b,G3.3_duplicate_dimensions_P,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872359+00:00,E0_E0b,G3.4_sample_variation_P,3.2946808338165283,>0,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872362+00:00,E0_E0b,G3.5_site_degeneracy_P,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"RPE1_signed_log1p; recorded observation, not a test"
2026-08-01T00:11:24.872373+00:00,E0_E0b,G3.6_norm_sanity_P,"{""mean"": 49.25274658203125, ""median"": 40.861324310302734, ""nonfinite"": 0}",zero nonfinite,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872378+00:00,E0_E0b,G3.1_effective_rank_T,49.6102409362793,finite,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872384+00:00,E0_E0b,G3.2_dead_dimensions_T,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872388+00:00,E0_E0b,G3.3_duplicate_dimensions_T,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872391+00:00,E0_E0b,G3.4_sample_variation_T,3.676424026489258,>0,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872394+00:00,E0_E0b,G3.5_site_degeneracy_T,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"RPE1_signed_log1p; recorded observation, not a test"
2026-08-01T00:11:24.872404+00:00,E0_E0b,G3.6_norm_sanity_T,"{""mean"": 72.8495101928711, ""median"": 68.85942077636719, ""nonfinite"": 0}",zero nonfinite,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872428+00:00,E0_E0b,E0b_full_dictionary_rank,"{""rank_mode"": ""full_cuda_svd_float64"", ""numerical_rank"": 2325, ""max_possible_rank"": 2326, ""rank_relative_tolerance"": 0.0010428428649902344, ""effective_rank"": 1894.214369923041, ""stable_rank"": 7.8260323426200324}","float64 spectrum with a max(n,p)*eps cut; finite ranks; rank <= min(n,p)",PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872432+00:00,E0_E0b,E0b_dictionary_coherence,0.8996405005455017,finite,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872436+00:00,E0_E0b,E0b_equivalence_classes,2326,>0,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872439+00:00,E0_E0b,E0b_guide_retrieval,available,available or explicit unavailable,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872455+00:00,E0_E0b,E0.h_control_arm_present,"{""arm_status"": ""available"", ""n_perturbation_rows"": 2326, ""n_energy_p_nonfinite"": 0, ""responsive_p_threshold"": 0.01, ""nonresponsive_p_threshold"": 0.2, ""arm_subsample_seed"": 1053, ""n_responsive_full"": 1949, ""n_responsive_matched"": 168, ""n_nonresponsive"": 168, ""n_nonresponsive_full"": 168, ""arm_max_rows"": 168, ""responsive_p"": 0.01, ""nonresponsive_p"": 0.2, ""arms_are_n_matched"": true}",responsive and non-responsive arms built from energy_test_p_value and n-matched,OBSERVED,RPE1_signed_log1p
2026-08-01T00:11:24.872460+00:00,E0_E0b,G4.1_positive_control_split_half_k10_RPE1_signed_log1p,0.9274334907531738,> same-path heldout matched-null p95,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872464+00:00,E0_E0b,G4.2_negative_control_rotated_P_k10_RPE1_signed_log1p,0.0013048344990238547,near k/n_genes,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872476+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k10_RPE1_signed_log1p,"{""median"": 0.014235937502235174, ""p95"": 0.015122139919549226, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,RPE1_signed_log1p
2026-08-01T00:11:24.872488+00:00,E0_E0b,G4.3_null_sanity_k10_RPE1_signed_log1p,"{""std"": 0.00019069314075375988, ""p95"": 0.0016430730407591908}",std>0; nondegenerate,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872506+00:00,E0_E0b,G4.4_heldout_vs_insample_k10_RPE1_signed_log1p,"{""in"": 0.07644827663898468, ""heldout"": 0.07707779109477997}",reported; no fitted mapping,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872514+00:00,E0_E0b,G4.5_null_resolution_k10_RPE1_signed_log1p,0.000999000999000999,draws>=100,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872534+00:00,E0_E0b,G4.6_effect_ci_k10_RPE1_signed_log1p,"{""bootstrap_ci95"": [0.0644785825163126, 0.08173926807940006], ""null_p95"": 0.0016430730407591908}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,RPE1_signed_log1p
2026-08-01T00:11:24.872543+00:00,E0_E0b,E0.b_pc1_not_dominant_k10_RPE1_signed_log1p,0.3354152947606972,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872555+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k10_RPE1_signed_log1p,"{""observed"": 0.07644827663898468, ""null_p95"": 0.0016430730407591908}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,RPE1_signed_log1p
2026-08-01T00:11:24.872559+00:00,E0_E0b,E0.d_ceiling_k10_RPE1_signed_log1p,0.9274334907531738,>null p95,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872575+00:00,E0_E0b,E0.e_matched_spectrum_floor_k10_RPE1_signed_log1p,"{""spectrum_rel_error"": 1.2584854835258062e-07, ""orthonormality_error"": 2.993282907093331e-07, ""checked_draws"": 3.0}",measured rotation: relative singular error<0.0001 and ||QtQ-I||<0.0001 on >=1 draw,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872601+00:00,E0_E0b,E0.g_responsive_exceeds_nonresponsive_k10_RPE1_signed_log1p,"{""responsive_exceeds_nonresponsive"": true, ""decision_status"": ""available"", ""responsive_overlap"": 0.05915382504463196, ""nonresponsive_overlap"": 0.020493855699896812, ""responsive_ci95"": [0.03466389505192637, 0.07170669939368964], ""nonresponsive_ci95"": [0.0086340636247769, 0.015380172058939934], ""bootstrap_diff_ci95"": [0.0219593093264848, 0.061097866250202054], ""bootstrap_diff_median"": 0.03769458597525954, ""n_paired_bootstrap_draws"": 1000, ""responsive_exceeds_nonresponsive_marginal_ci"": true, ""overlap_gap"": 0.038659969344735146, ""responsive_normalised_alignment"": 0.06245907167440259, ""nonresponsive_normalised_alignment"": 0.0207254159952304, ""n_rows"": [168, 168], ""arms_are_n_matched"": true, ""responsive_beats_haar_floor_only"": true, ""control_beats_haar_floor"": true}",n-matched responsive bootstrap CI lower > non-responsive CI upper,OBSERVED,RPE1_signed_log1p
2026-08-01T00:11:24.872605+00:00,E0_E0b,E0.i_normalised_alignment_interpretable_k10_RPE1_signed_log1p,0.92612865625415,ceiling-null gap > 1e-6 so (observed-null)/(ceiling-null) is interpretable,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872613+00:00,E0_E0b,E0.i_normalised_alignment_value_k10_RPE1_signed_log1p,"{""normalised"": 0.08113715263264656, ""status"": ""available""}",reported for scale; no pass/fail threshold is predeclared,OBSERVED,RPE1_signed_log1p
2026-08-01T00:11:24.872619+00:00,E0_E0b,G4.1_positive_control_split_half_k25_RPE1_signed_log1p,0.9138854146003723,> same-path heldout matched-null p95,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872623+00:00,E0_E0b,G4.2_negative_control_rotated_P_k25_RPE1_signed_log1p,0.00327922566793859,near k/n_genes,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872633+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k25_RPE1_signed_log1p,"{""median"": 0.01646272372454405, ""p95"": 0.016917434614151718, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,RPE1_signed_log1p
2026-08-01T00:11:24.872642+00:00,E0_E0b,G4.3_null_sanity_k25_RPE1_signed_log1p,"{""std"": 0.0001853698789178501, ""p95"": 0.0035867858910933136}",std>0; nondegenerate,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872653+00:00,E0_E0b,G4.4_heldout_vs_insample_k25_RPE1_signed_log1p,"{""in"": 0.09977367520332336, ""heldout"": 0.09926259517669678}",reported; no fitted mapping,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872656+00:00,E0_E0b,G4.5_null_resolution_k25_RPE1_signed_log1p,0.000999000999000999,draws>=100,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872667+00:00,E0_E0b,G4.6_effect_ci_k25_RPE1_signed_log1p,"{""bootstrap_ci95"": [0.08309118617326021, 0.09387016240507365], ""null_p95"": 0.0035867858910933136}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,RPE1_signed_log1p
2026-08-01T00:11:24.872672+00:00,E0_E0b,E0.b_pc1_not_dominant_k25_RPE1_signed_log1p,0.234123268935858,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,RPE1_signed_log1p
2026-08-01T00:11:24.872682+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k25_RPE1_signed_log1p,"{""observed"": 0.09977367520332336, ""null_p95"": 0.0035867858910933136}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,RPE1_signed_log1p
2026-08-01T00:11:24.872685+00:00,E0_E0b,E0.d_ceiling_k25_RPE1_signed_log1p,0.9138854146003723,>null p95,PASS,RPE1_signed_log1p
