timestamp_utc,experiment,gate,value,threshold,status,note
2026-08-01T00:16:51.445186+00:00,E0_E0b,G1.4_scale_sanity,"{""raw_max"": 7092440.0, ""post_transform_max"": 22.757850646972656, ""post_transform_zero_fraction"": 0.14392274296057989, ""post_transform_skew"": -0.3311598598957062}",all finite; post_transform_max>0; 0<=zero_fraction<1,PASS,K562_signed_log1p
2026-08-01T00:16:51.445201+00:00,E0_E0b,G1.5_explicit_row_filtering,"{""P_nonfinite"": 2341, ""T_nonfinite"": 1671, ""P_zero"": 0, ""T_zero"": 0}",every drop counted and P/T drops leave the declared row counts intact,PASS,K562_signed_log1p
2026-08-01T00:16:51.445208+00:00,E0_E0b,G1.6_housekeeping_mapping,"ACTB,B2M,GAPDH,RPL13A,TUBB",all five present,PASS,K562_signed_log1p
2026-08-01T00:16:51.445226+00:00,E0_E0b,E0.a_delta_not_absolute,"{""status"": ""validated_control_centred"", ""ratio"": 0.027247261255979538, ""fold_pct_error"": 3.552713678800501e-15, ""control_expr_coverage"": 0.9917163067758749, ""target_control_ref_r"": 0.9310257242943984, ""target_control_ref_mae"": 0.11145546366466154}",X target effect agrees with control_expr x fold_expr reference,PASS,K562_signed_log1p
2026-08-01T00:16:51.445236+00:00,E0_E0b,E0.c_orientation,"{""p_rows"": 8403, ""p_columns"": 7094, ""t_rows"": 5740, ""t_columns"": 7094, ""declared_n_perturbations"": 8403, ""declared_n_patients"": 5740}","P rows==n_perturbations, T rows==n_patients, both column counts==n_shared_genes",PASS,K562_signed_log1p
2026-08-01T00:16:51.445245+00:00,E0_E0b,G1.2b_split_composition,"{""n_half_a"": 2863, ""n_half_b"": 2877, ""n_cancers"": 29, ""max_group_count_imbalance"": 1}",cancer-stratified; imbalance<=1,PASS,K562_signed_log1p
2026-08-01T00:16:51.445252+00:00,E0_E0b,G3.1_effective_rank_P,51.69236373901367,finite,PASS,K562_signed_log1p
2026-08-01T00:16:51.445255+00:00,E0_E0b,G3.2_dead_dimensions_P,0.0,report,PASS,K562_signed_log1p
2026-08-01T00:16:51.445260+00:00,E0_E0b,G3.3_duplicate_dimensions_P,0.0,report,PASS,K562_signed_log1p
2026-08-01T00:16:51.445263+00:00,E0_E0b,G3.4_sample_variation_P,2.6584572792053223,>0,PASS,K562_signed_log1p
2026-08-01T00:16:51.445267+00:00,E0_E0b,G3.5_site_degeneracy_P,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"K562_signed_log1p; recorded observation, not a test"
2026-08-01T00:16:51.445277+00:00,E0_E0b,G3.6_norm_sanity_P,"{""mean"": 26.9778995513916, ""median"": 16.990198135375977, ""nonfinite"": 0}",zero nonfinite,PASS,K562_signed_log1p
2026-08-01T00:16:51.445282+00:00,E0_E0b,G3.1_effective_rank_T,49.66789627075195,finite,PASS,K562_signed_log1p
2026-08-01T00:16:51.445285+00:00,E0_E0b,G3.2_dead_dimensions_T,0.0,report,PASS,K562_signed_log1p
2026-08-01T00:16:51.445289+00:00,E0_E0b,G3.3_duplicate_dimensions_T,0.0,report,PASS,K562_signed_log1p
2026-08-01T00:16:51.445293+00:00,E0_E0b,G3.4_sample_variation_T,3.5125579833984375,>0,PASS,K562_signed_log1p
2026-08-01T00:16:51.445296+00:00,E0_E0b,G3.5_site_degeneracy_T,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"K562_signed_log1p; recorded observation, not a test"
2026-08-01T00:16:51.445307+00:00,E0_E0b,G3.6_norm_sanity_T,"{""mean"": 70.30375671386719, ""median"": 66.53936767578125, ""nonfinite"": 0}",zero nonfinite,PASS,K562_signed_log1p
2026-08-01T00:16:51.445331+00:00,E0_E0b,E0b_full_dictionary_rank,"{""rank_mode"": ""full_cuda_svd_float64"", ""numerical_rank"": 8141, ""max_possible_rank"": 8246, ""rank_relative_tolerance"": 0.0010017156600952148, ""effective_rank"": 5945.245770688259, ""stable_rank"": 17.36824104856064}","float64 spectrum with a max(n,p)*eps cut; finite ranks; rank <= min(n,p)",PASS,K562_signed_log1p
2026-08-01T00:16:51.445336+00:00,E0_E0b,E0b_dictionary_coherence,0.8461066484451294,finite,PASS,K562_signed_log1p
2026-08-01T00:16:51.445339+00:00,E0_E0b,E0b_equivalence_classes,8403,>0,PASS,K562_signed_log1p
2026-08-01T00:16:51.445343+00:00,E0_E0b,E0b_guide_retrieval,available,available or explicit unavailable,PASS,K562_signed_log1p
2026-08-01T00:16:51.445361+00:00,E0_E0b,E0.h_control_arm_present,"{""arm_status"": ""available"", ""n_perturbation_rows"": 8403, ""n_energy_p_nonfinite"": 0, ""responsive_p_threshold"": 0.01, ""nonresponsive_p_threshold"": 0.1, ""arm_subsample_seed"": 53, ""n_responsive_full"": 3132, ""n_responsive_matched"": 168, ""n_nonresponsive"": 168, ""n_nonresponsive_full"": 3500, ""arm_max_rows"": 168, ""responsive_p"": 0.01, ""nonresponsive_p"": 0.1, ""arms_are_n_matched"": true}",responsive and non-responsive arms built from energy_test_p_value and n-matched,OBSERVED,K562_signed_log1p
2026-08-01T00:16:51.445366+00:00,E0_E0b,G4.1_positive_control_split_half_k10_K562_signed_log1p,0.9529525637626648,> same-path heldout matched-null p95,PASS,K562_signed_log1p
2026-08-01T00:16:51.445371+00:00,E0_E0b,G4.2_negative_control_rotated_P_k10_K562_signed_log1p,0.0014016791246831417,near k/n_genes,PASS,K562_signed_log1p
2026-08-01T00:16:51.445383+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k10_K562_signed_log1p,"{""median"": 0.007019846001639962, ""p95"": 0.007824914483353495, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,K562_signed_log1p
2026-08-01T00:16:51.445393+00:00,E0_E0b,G4.3_null_sanity_k10_K562_signed_log1p,"{""std"": 0.00019852770561251448, ""p95"": 0.0017543536610901355}",std>0; nondegenerate,PASS,K562_signed_log1p
2026-08-01T00:16:51.445404+00:00,E0_E0b,G4.4_heldout_vs_insample_k10_K562_signed_log1p,"{""in"": 0.10117214918136597, ""heldout"": 0.10018148645758629}",reported; no fitted mapping,PASS,K562_signed_log1p
2026-08-01T00:16:51.445408+00:00,E0_E0b,G4.5_null_resolution_k10_K562_signed_log1p,0.000999000999000999,draws>=100,PASS,K562_signed_log1p
2026-08-01T00:16:51.445420+00:00,E0_E0b,G4.6_effect_ci_k10_K562_signed_log1p,"{""bootstrap_ci95"": [0.08296694252640009, 0.10121233072131872], ""null_p95"": 0.0017543536610901355}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,K562_signed_log1p
2026-08-01T00:16:51.445426+00:00,E0_E0b,E0.b_pc1_not_dominant_k10_K562_signed_log1p,0.20837670159329746,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,K562_signed_log1p
2026-08-01T00:16:51.445435+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k10_K562_signed_log1p,"{""observed"": 0.10117214918136597, ""null_p95"": 0.0017543536610901355}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,K562_signed_log1p
2026-08-01T00:16:51.445439+00:00,E0_E0b,E0.d_ceiling_k10_K562_signed_log1p,0.9529525637626648,>null p95,PASS,K562_signed_log1p
2026-08-01T00:16:51.445453+00:00,E0_E0b,E0.e_matched_spectrum_floor_k10_K562_signed_log1p,"{""spectrum_rel_error"": 1.3638921154340098e-07, ""orthonormality_error"": 3.0124259930985886e-07, ""checked_draws"": 3.0}",measured rotation: relative singular error<0.0001 and ||QtQ-I||<0.0001 on >=1 draw,PASS,K562_signed_log1p
2026-08-01T00:16:51.445479+00:00,E0_E0b,E0.g_responsive_exceeds_nonresponsive_k10_K562_signed_log1p,"{""responsive_exceeds_nonresponsive"": true, ""decision_status"": ""available"", ""responsive_overlap"": 0.05690525844693184, ""nonresponsive_overlap"": 0.00734648248180747, ""responsive_ci95"": [0.03668446913361549, 0.052631639689207074], ""nonresponsive_ci95"": [0.004906167089939117, 0.008939779247157276], ""bootstrap_diff_ci95"": [0.029746003390755504, 0.04611006667837501], ""bootstrap_diff_median"": 0.037996333092451096, ""n_paired_bootstrap_draws"": 1000, ""responsive_exceeds_nonresponsive_marginal_ci"": true, ""overlap_gap"": 0.04955877596512437, ""responsive_normalised_alignment"": 0.058330737339201646, ""nonresponsive_normalised_alignment"": 0.0062578765689664285, ""n_rows"": [168, 168], ""arms_are_n_matched"": true, ""responsive_beats_haar_floor_only"": true, ""control_beats_haar_floor"": true}",n-matched responsive bootstrap CI lower > non-responsive CI upper,OBSERVED,K562_signed_log1p
2026-08-01T00:16:51.445483+00:00,E0_E0b,E0.i_normalised_alignment_interpretable_k10_K562_signed_log1p,0.9515508846379817,ceiling-null gap > 1e-6 so (observed-null)/(ceiling-null) is interpretable,PASS,K562_signed_log1p
2026-08-01T00:16:51.445491+00:00,E0_E0b,E0.i_normalised_alignment_value_k10_K562_signed_log1p,"{""normalised"": 0.10485037812207025, ""status"": ""available""}",reported for scale; no pass/fail threshold is predeclared,OBSERVED,K562_signed_log1p
2026-08-01T00:16:51.445496+00:00,E0_E0b,G4.1_positive_control_split_half_k25_K562_signed_log1p,0.9100692272186279,> same-path heldout matched-null p95,PASS,K562_signed_log1p
2026-08-01T00:16:51.445499+00:00,E0_E0b,G4.2_negative_control_rotated_P_k25_K562_signed_log1p,0.0035064435796812177,near k/n_genes,PASS,K562_signed_log1p
2026-08-01T00:16:51.445510+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k25_K562_signed_log1p,"{""median"": 0.010603482834994793, ""p95"": 0.011106211878359317, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,K562_signed_log1p
2026-08-01T00:16:51.445519+00:00,E0_E0b,G4.3_null_sanity_k25_K562_signed_log1p,"{""std"": 0.00020091310429726336, ""p95"": 0.003878339554648846}",std>0; nondegenerate,PASS,K562_signed_log1p
2026-08-01T00:16:51.445529+00:00,E0_E0b,G4.4_heldout_vs_insample_k25_K562_signed_log1p,"{""in"": 0.09994325786828995, ""heldout"": 0.0992492251098156}",reported; no fitted mapping,PASS,K562_signed_log1p
2026-08-01T00:16:51.445533+00:00,E0_E0b,G4.5_null_resolution_k25_K562_signed_log1p,0.000999000999000999,draws>=100,PASS,K562_signed_log1p
2026-08-01T00:16:51.445543+00:00,E0_E0b,G4.6_effect_ci_k25_K562_signed_log1p,"{""bootstrap_ci95"": [0.0803472576662898, 0.09189309142529964], ""null_p95"": 0.003878339554648846}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,K562_signed_log1p
2026-08-01T00:16:51.445548+00:00,E0_E0b,E0.b_pc1_not_dominant_k25_K562_signed_log1p,0.21414654407793066,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,K562_signed_log1p
2026-08-01T00:16:51.445557+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k25_K562_signed_log1p,"{""observed"": 0.09994325786828995, ""null_p95"": 0.003878339554648846}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,K562_signed_log1p
2026-08-01T00:16:51.445560+00:00,E0_E0b,E0.d_ceiling_k25_K562_signed_log1p,0.9100692272186279,>null p95,PASS,K562_signed_log1p
2026-08-01T00:16:51.445572+00:00,E0_E0b,E0.e_matched_spectrum_floor_k25_K562_signed_log1p,"{""spectrum_rel_error"": 7.344815173653329e-08, ""orthonormality_error"": 3.123214058486923e-07, ""checked_draws"": 3.0}",measured rotation: relative singular error<0.0001 and ||QtQ-I||<0.0001 on >=1 draw,PASS,K562_signed_log1p
2026-08-01T00:16:51.445595+00:00,E0_E0b,E0.g_responsive_exceeds_nonresponsive_k25_K562_signed_log1p,"{""responsive_exceeds_nonresponsive"": true, ""decision_status"": ""available"", ""responsive_overlap"": 0.05275401100516319, ""nonresponsive_overlap"": 0.015859050676226616, ""responsive_ci95"": [0.037837006617337465, 0.047522417083382604], ""nonresponsive_ci95"": [0.012278940551914275, 0.01566061922349036], ""bootstrap_diff_ci95"": [0.02370607976336032, 0.034253346850164235], ""bootstrap_diff_median"": 0.028565002605319023, ""n_paired_bootstrap_draws"": 1000, ""responsive_exceeds_nonresponsive_marginal_ci"": true, ""overlap_gap"": 0.03689496032893658, ""responsive_normalised_alignment"": 0.05432099028602129, ""nonresponsive_normalised_alignment"": 0.013609093186491528, ""n_rows"": [168, 168], ""arms_are_n_matched"": true, ""responsive_beats_haar_floor_only"": true, ""control_beats_haar_floor"": true}",n-matched responsive bootstrap CI lower > non-responsive CI upper,OBSERVED,K562_signed_log1p
2026-08-01T00:16:51.445598+00:00,E0_E0b,E0.i_normalised_alignment_interpretable_k25_K562_signed_log1p,0.9065627836389467,ceiling-null gap > 1e-6 so (observed-null)/(ceiling-null) is interpretable,PASS,K562_signed_log1p
2026-08-01T00:16:51.445606+00:00,E0_E0b,E0.i_normalised_alignment_value_k25_K562_signed_log1p,"{""normalised"": 0.10637632167240636, ""status"": ""available""}",reported for scale; no pass/fail threshold is predeclared,OBSERVED,K562_signed_log1p
2026-08-01T00:18:09.667983+00:00,E0_E0b,G1.1_no_constant_columns,"{""dropped"": 0, ""pre_constant"": 7621, ""dropped_fraction"": 0.0, ""evaluated"": 7621}",n_constant_columns_dropped <= 0.01*n_matched_pre_constant AND n_matched_evaluated > 100,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668012+00:00,E0_E0b,G1.2_real_gene_join,"8748,20501,7621",">=0.8*min(left,right)",PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668019+00:00,E0_E0b,G1.3_join_not_scrambled,per-k observed vs gene-label permutation,"recorded; join validity is enforced by G1.2/G1.6, not by this statistic",OBSERVED,RPE1_signed_log1p
2026-08-01T00:18:09.668056+00:00,E0_E0b,G1.4_scale_sanity,"{""raw_max"": 7092440.0, ""post_transform_max"": 22.757850646972656, ""post_transform_zero_fraction"": 0.14392274296057989, ""post_transform_skew"": -0.3311598598957062}",all finite; post_transform_max>0; 0<=zero_fraction<1,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668072+00:00,E0_E0b,G1.5_explicit_row_filtering,"{""P_nonfinite"": 240, ""T_nonfinite"": 1671, ""P_zero"": 0, ""T_zero"": 0}",every drop counted and P/T drops leave the declared row counts intact,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668079+00:00,E0_E0b,G1.6_housekeeping_mapping,"ACTB,B2M,GAPDH,RPL13A,TUBB",all five present,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668098+00:00,E0_E0b,E0.a_delta_not_absolute,"{""status"": ""validated_control_centred"", ""ratio"": 0.019403640180826187, ""fold_pct_error"": 3.191891195797325e-16, ""control_expr_coverage"": 0.9914263445050663, ""target_control_ref_r"": 0.9158658290358496, ""target_control_ref_mae"": 0.16747373658131562}",X target effect agrees with control_expr x fold_expr reference,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668108+00:00,E0_E0b,E0.c_orientation,"{""p_rows"": 2326, ""p_columns"": 7621, ""t_rows"": 5740, ""t_columns"": 7621, ""declared_n_perturbations"": 2326, ""declared_n_patients"": 5740}","P rows==n_perturbations, T rows==n_patients, both column counts==n_shared_genes",PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668116+00:00,E0_E0b,G1.2b_split_composition,"{""n_half_a"": 2863, ""n_half_b"": 2877, ""n_cancers"": 29, ""max_group_count_imbalance"": 1}",cancer-stratified; imbalance<=1,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668122+00:00,E0_E0b,G3.1_effective_rank_P,49.90360641479492,finite,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668126+00:00,E0_E0b,G3.2_dead_dimensions_P,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668130+00:00,E0_E0b,G3.3_duplicate_dimensions_P,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668149+00:00,E0_E0b,G3.4_sample_variation_P,3.2946808338165283,>0,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668153+00:00,E0_E0b,G3.5_site_degeneracy_P,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"RPE1_signed_log1p; recorded observation, not a test"
2026-08-01T00:18:09.668166+00:00,E0_E0b,G3.6_norm_sanity_P,"{""mean"": 49.25274658203125, ""median"": 40.861324310302734, ""nonfinite"": 0}",zero nonfinite,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668172+00:00,E0_E0b,G3.1_effective_rank_T,49.6102409362793,finite,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668177+00:00,E0_E0b,G3.2_dead_dimensions_T,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668181+00:00,E0_E0b,G3.3_duplicate_dimensions_T,0.0,report,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668184+00:00,E0_E0b,G3.4_sample_variation_T,3.676424026489258,>0,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668187+00:00,E0_E0b,G3.5_site_degeneracy_T,unavailable_no_site_labels,"RECORDED OBSERVATION, NOT A TEST: no site labels in either input",PASS,"RPE1_signed_log1p; recorded observation, not a test"
2026-08-01T00:18:09.668197+00:00,E0_E0b,G3.6_norm_sanity_T,"{""mean"": 72.8495101928711, ""median"": 68.85942077636719, ""nonfinite"": 0}",zero nonfinite,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668221+00:00,E0_E0b,E0b_full_dictionary_rank,"{""rank_mode"": ""full_cuda_svd_float64"", ""numerical_rank"": 2325, ""max_possible_rank"": 2326, ""rank_relative_tolerance"": 0.0010428428649902344, ""effective_rank"": 1894.214369923041, ""stable_rank"": 7.8260323426200324}","float64 spectrum with a max(n,p)*eps cut; finite ranks; rank <= min(n,p)",PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668226+00:00,E0_E0b,E0b_dictionary_coherence,0.8996405005455017,finite,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668229+00:00,E0_E0b,E0b_equivalence_classes,2326,>0,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668232+00:00,E0_E0b,E0b_guide_retrieval,available,available or explicit unavailable,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668247+00:00,E0_E0b,E0.h_control_arm_present,"{""arm_status"": ""available"", ""n_perturbation_rows"": 2326, ""n_energy_p_nonfinite"": 0, ""responsive_p_threshold"": 0.01, ""nonresponsive_p_threshold"": 0.1, ""arm_subsample_seed"": 1053, ""n_responsive_full"": 1949, ""n_responsive_matched"": 168, ""n_nonresponsive"": 168, ""n_nonresponsive_full"": 227, ""arm_max_rows"": 168, ""responsive_p"": 0.01, ""nonresponsive_p"": 0.1, ""arms_are_n_matched"": true}",responsive and non-responsive arms built from energy_test_p_value and n-matched,OBSERVED,RPE1_signed_log1p
2026-08-01T00:18:09.668253+00:00,E0_E0b,G4.1_positive_control_split_half_k10_RPE1_signed_log1p,0.9274334907531738,> same-path heldout matched-null p95,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668257+00:00,E0_E0b,G4.2_negative_control_rotated_P_k10_RPE1_signed_log1p,0.0013048344990238547,near k/n_genes,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668269+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k10_RPE1_signed_log1p,"{""median"": 0.014235937502235174, ""p95"": 0.015122139919549226, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,RPE1_signed_log1p
2026-08-01T00:18:09.668279+00:00,E0_E0b,G4.3_null_sanity_k10_RPE1_signed_log1p,"{""std"": 0.00019069314075375988, ""p95"": 0.0016430730407591908}",std>0; nondegenerate,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668290+00:00,E0_E0b,G4.4_heldout_vs_insample_k10_RPE1_signed_log1p,"{""in"": 0.07644827663898468, ""heldout"": 0.07707779109477997}",reported; no fitted mapping,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668294+00:00,E0_E0b,G4.5_null_resolution_k10_RPE1_signed_log1p,0.000999000999000999,draws>=100,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668307+00:00,E0_E0b,G4.6_effect_ci_k10_RPE1_signed_log1p,"{""bootstrap_ci95"": [0.0644785825163126, 0.08173926807940006], ""null_p95"": 0.0016430730407591908}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,RPE1_signed_log1p
2026-08-01T00:18:09.668312+00:00,E0_E0b,E0.b_pc1_not_dominant_k10_RPE1_signed_log1p,0.3354152947606972,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668321+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k10_RPE1_signed_log1p,"{""observed"": 0.07644827663898468, ""null_p95"": 0.0016430730407591908}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,RPE1_signed_log1p
2026-08-01T00:18:09.668325+00:00,E0_E0b,E0.d_ceiling_k10_RPE1_signed_log1p,0.9274334907531738,>null p95,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668339+00:00,E0_E0b,E0.e_matched_spectrum_floor_k10_RPE1_signed_log1p,"{""spectrum_rel_error"": 1.2584854835258062e-07, ""orthonormality_error"": 2.993282907093331e-07, ""checked_draws"": 3.0}",measured rotation: relative singular error<0.0001 and ||QtQ-I||<0.0001 on >=1 draw,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668364+00:00,E0_E0b,E0.g_responsive_exceeds_nonresponsive_k10_RPE1_signed_log1p,"{""responsive_exceeds_nonresponsive"": true, ""decision_status"": ""available"", ""responsive_overlap"": 0.05915382504463196, ""nonresponsive_overlap"": 0.019544972106814384, ""responsive_ci95"": [0.03466389505192637, 0.07170669939368964], ""nonresponsive_ci95"": [0.008814532705582679, 0.017166763823479415], ""bootstrap_diff_ci95"": [0.020615939004346728, 0.05946396673098206], ""bootstrap_diff_median"": 0.03735692845657468, ""n_paired_bootstrap_draws"": 1000, ""responsive_exceeds_nonresponsive_marginal_ci"": true, ""overlap_gap"": 0.039608852937817574, ""responsive_normalised_alignment"": 0.06245907167440259, ""nonresponsive_normalised_alignment"": 0.019700852121329177, ""n_rows"": [168, 168], ""arms_are_n_matched"": true, ""responsive_beats_haar_floor_only"": true, ""control_beats_haar_floor"": true}",n-matched responsive bootstrap CI lower > non-responsive CI upper,OBSERVED,RPE1_signed_log1p
2026-08-01T00:18:09.668368+00:00,E0_E0b,E0.i_normalised_alignment_interpretable_k10_RPE1_signed_log1p,0.92612865625415,ceiling-null gap > 1e-6 so (observed-null)/(ceiling-null) is interpretable,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668377+00:00,E0_E0b,E0.i_normalised_alignment_value_k10_RPE1_signed_log1p,"{""normalised"": 0.08113715263264656, ""status"": ""available""}",reported for scale; no pass/fail threshold is predeclared,OBSERVED,RPE1_signed_log1p
2026-08-01T00:18:09.668381+00:00,E0_E0b,G4.1_positive_control_split_half_k25_RPE1_signed_log1p,0.9138854146003723,> same-path heldout matched-null p95,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668385+00:00,E0_E0b,G4.2_negative_control_rotated_P_k25_RPE1_signed_log1p,0.00327922566793859,near k/n_genes,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668395+00:00,E0_E0b,G4.2b_negative_control_gene_shuffle_k25_RPE1_signed_log1p,"{""median"": 0.01646272372454405, ""p95"": 0.016917434614151718, ""p"": 0.000999000999000999}","recorded; near-identical to the Haar null by construction, so not independent corroboration",OBSERVED,RPE1_signed_log1p
2026-08-01T00:18:09.668404+00:00,E0_E0b,G4.3_null_sanity_k25_RPE1_signed_log1p,"{""std"": 0.0001853698789178501, ""p95"": 0.0035867858910933136}",std>0; nondegenerate,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668414+00:00,E0_E0b,G4.4_heldout_vs_insample_k25_RPE1_signed_log1p,"{""in"": 0.09977367520332336, ""heldout"": 0.09926259517669678}",reported; no fitted mapping,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668417+00:00,E0_E0b,G4.5_null_resolution_k25_RPE1_signed_log1p,0.000999000999000999,draws>=100,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668427+00:00,E0_E0b,G4.6_effect_ci_k25_RPE1_signed_log1p,"{""bootstrap_ci95"": [0.08309118617326021, 0.09387016240507365], ""null_p95"": 0.0035867858910933136}","finding, not validity: an extreme negative here is a RESULT and must not fail the run",OBSERVED,RPE1_signed_log1p
2026-08-01T00:18:09.668431+00:00,E0_E0b,E0.b_pc1_not_dominant_k25_RPE1_signed_log1p,0.234123268935858,pc1_share < 0.9 so the result is not merely the mean-expression axis,PASS,RPE1_signed_log1p
2026-08-01T00:18:09.668440+00:00,E0_E0b,E0.b_observed_vs_haar_floor_k25_RPE1_signed_log1p,"{""observed"": 0.09977367520332336, ""null_p95"": 0.0035867858910933136}",recorded for comparison; beating the Haar floor is explicitly NOT the decision rule,OBSERVED,RPE1_signed_log1p
2026-08-01T00:18:09.668444+00:00,E0_E0b,E0.d_ceiling_k25_RPE1_signed_log1p,0.9138854146003723,>null p95,PASS,RPE1_signed_log1p
